seed,trader_count,capital_multiple,trader_base_qty,traditional_return_fwd,tokenized_return_fwd,spread_return_fwd,traditional_volatility_fwd,tokenized_volatility_fwd,spread_volatility_fwd,traditional_sharpe_fwd,tokenized_sharpe_fwd,spread_sharpe_fwd,traditional_micro_return_fwd,tokenized_micro_return_fwd,spread_micro_return_fwd,traditional_stress_fwd,tokenized_stress_fwd,spread_stress_fwd
104,1000,40.0,2,4.268577367671522,13.177361571542189,8.908784203870667,4.338816288034801,6.773787173590073,2.4349708855552725,0.9838115016399802,1.9453462640395083,0.9615347623995281,6.963814230586962,25.501884067255666,18.538069836668704,84.16666666666667,60.833333333333336,-23.333333333333336
105,1000,40.0,2,17.076655616320725,18.22603236273288,1.1493767464121554,3.7551306212917095,4.202318006223273,0.44718738493156307,4.547553025052057,4.337137821493207,-0.21041520355885002,6.2335491597417025,22.199780243480905,15.966231083739203,96.66666666666666,81.66666666666667,-14.999999999999986
106,1000,40.0,2,31.48245904216258,38.733222126030256,7.250763083867675,3.2381942131226285,4.709728451174302,1.4715342380516732,9.7222269481495,8.224088188433177,-1.4981387597163227,5.6724293549954785,26.60071884303301,20.92828948803753,73.33333333333334,45.0,-28.333333333333343
107,1000,40.0,2,2.983593403576923,6.257405022159346,3.273811618582423,3.8688326560612283,5.674433335591798,1.8056006795305701,0.7711869881222654,1.1027365469096215,0.33154955878735615,6.30234532938494,24.15794735283685,17.855602023451908,84.16666666666666,68.33333333333333,-15.833333333333329
108,1000,40.0,2,19.415058970370524,24.362610884708058,4.947551914337534,2.707474888808396,4.531075800711047,1.823600911902651,7.17091007958172,5.376782900185628,-1.7941271793960922,13.640151446531767,26.550913418712298,12.91076197218053,62.5,65.83333333333334,3.333333333333343
109,1000,40.0,2,5.0683784145217015,14.859313377018557,9.790934962496856,3.01104799957231,4.527059694830954,1.5160116952586442,1.6832605841028159,3.2823321048726357,1.5990715207698198,7.011209609936153,26.8473494488088,19.836139838872647,70.83333333333333,50.0,-20.83333333333333
110,1000,40.0,2,31.690092930828584,35.40779530348568,3.7177023726570937,4.038077350292982,6.659085377668089,2.6210080273751073,7.847817211458151,5.317215998195379,-2.5306012132627718,8.306872185155179,27.526107016178635,19.219234831023456,76.66666666666666,88.33333333333334,11.666666666666686
111,1000,40.0,2,9.26868294422507,21.233556451783198,11.964873507558128,3.2157315438753233,5.285591975530309,2.069860431654986,2.882293754240209,4.017252286987743,1.1349585327475338,1.3112461586271218,26.881607229021355,25.570361070394235,70.0,52.5,-17.5
112,1000,40.0,2,-14.039570092273912,-8.507358685783062,5.53221140649085,2.8803104898282057,3.1597301968479945,0.2794197070197888,-4.874325230510581,-2.692431997602081,2.1818932329085,11.476562110294353,12.100205142550768,0.6236430322564157,93.33333333333334,55.83333333333333,-37.500000000000014
113,1000,40.0,2,8.866318967883613,9.70952370897471,0.8432047410910979,3.016152991174806,3.575358589399754,0.5592055982249478,2.9396118147276535,2.7156782924547955,-0.223933522272858,6.74419886925135,24.63950500760317,17.89530613835182,73.33333333333334,40.0,-33.33333333333334
